"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Paupiette de veau";"209";"62,1";"14,7";"8,39";"12,8";"2,24";"2,94";"0,48";"0";"5,14";"4";"1,47";"1,03";"30,2";"-";"0,12";"1";"8,03";"19,3";"0,13";"152";"302";"4,82";"367";"1,35";"27,9";"1160";"0,1";"0,68";"-";"-";"1,29";"0,098";"0,18";"3,62";"0,72";"0,21";"18,6";"0,62"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Paupiette de volaille";"159";"65,6";"18,9";"7,28";"5,83";"-";"2,94";"1,05";"0";"1,81";"2,37";"1,12";"0,84";"30,1";"-";"0,11";"1,06";"7,59";"22,2";"0,13";"146";"285";"10,5";"251";"1,03";"30,2";"1160";"0,19";"0,7";"-";"-";"1,67";"0,095";"0,14";"4,53";"0,66";"0,28";"17,5";"0,35"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Viande en sauce (aliment moyen)";"107";"76,8";"11,2";"4,75";"4,55";"1,34";"1,71";"1,05";"0";"1,77";"1,47";"0,62";"0,88";"16,3";"473";"0,055";"1,16";"6,5";"13,7";"0,067";"149";"198";"5,5";"352";"2,46";"11,1";;"0,25";"0,73";;;"1,19";"0,064";"0,077";"2,49";"0,4";"0,17";"15,1";"0,76"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Poulet au curry et au lait de coco";"124";"75,2";"10,6";"3,15";"6,9";"1,49";"1,65";"1,1";"0";"3,03";"2,06";"1,37";"1,07";"18";"625";"0,05";"0,51";"< 20";"18";"0,12";"110";"210";"< 20";"427";"0,44";"21,3";"412";"< 0,25";"1,65";"3,22";"-";"2,51";"0,032";"< 0,01";"4,08";"0,62";"0,17";"17,5";"0,15"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Meloukhia, plat à base de boeuf et corete";"187";"67,7";"10,6";"0,68";"14,7";"0,68";"0";"4,7";"0";"-";"-";"-";"0,93";"51,3";"-";"0,04";"2,4";"2,8";"30,6";"0,05";"88";"228";"2,1";"373";"2";"0";"143";"0";"5,1";"-";"-";"1,5";"0,03";"0,14";"1,36";"0,32";"0,12";"20";"0,66"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Palette à la diable";"120";"-";"13,5";"2,08";"6,07";"1,38";"-";"1,45";"0";"2,2";"-";"-";"2,25";"-";"-";"-";"1";"-";"-";"-";"-";"-";"-";"901";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Langue de bœuf sauce madère";"180";"-";"9,5";"4,5";"13,5";"2,5";"-";"1";"0";"6";"-";"-";"1,08";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"430";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Porc au caramel";"135";"70,7";"10";"11,4";"5,4";"7,9";"1,3";"0,7";"0";"1,44";"2,2";"1,27";"1,34";"9,9";"805";"0,04";"0,49";"< 20";"12";"0,11";"94";"160";"< 20";"536";"1,1";"< 21";"64,5";"< 0,25";"0,62";"1,5";"-";"< 0,5";"0,19";"0,034";"1,93";"0,31";"0,094";"9,1";"0,27"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Boulettes au bœuf, à la sauce tomate";"117";"-";"9";"5,5";"6,5";"-";"-";"traces";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Paupiette de veau, cuite au four";"276";"54,8";"22";"0,48";"20,5";"0,3";"< 0,35";"0,9";"0";"8,19";"8,77";"2,51";"1,07";"24";"558";"0,07";"0,94";"< 20";"18";"0,03";"180";"260";"< 20";"428";"2,3";"< 21";"-";"< 0,25";"< 0,08";"0,87";"-";"1,62";"0,16";"0,071";"3,83";"0,59";"0,22";"11,9";"1,61"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Carpaccio de bœuf, avec marinade";"278";"57,2";"15,2";"2,37";"23";"0,3";"0,0024";"0,33";"0";"7,89";"9,79";"3,84";"1,1";"112";"-";"0,1";"1,89";"15,2";"23,1";"0,089";"186";"248";"5,39";"413";"2,88";"16,2";"98,3";"0,38";"2,63";"-";"-";"6,74";"0,085";"0,17";"2,11";"0,26";"0,27";"11,9";"2,08"
"entrées et plats composés";"plats composés";"plats de viande sans garniture";"Yakitori (brochettes japonaises grillées en sauce)";"172";"58,8";"26";"9,28";"3,3";"6,6";"1,3";"0,6";"0";"1,2";"1,18";"0,78";"1,19";"9,8";"706";"0,06";"0,61";"< 20";"31";"0,15";"220";"340";"< 20";"475";"1,5";"< 21";"10,5";"< 0,25";"0,5";"< 0,8";"-";"-";"0,09";"0,042";"7,69";"1,36";"0,25";"31,8";"0,41"
"entrées et plats composés";"plats composés";"plats de viande et féculents";"Hachis Parmentier à la viande";"138";"73,6";"5,99";"9,39";"8,22";"1,47";"-";"1,43";"0";"4,7";"2,75";"0,41";"0,83";"59,6";"482";"0,079";"0,71";"4,55";"17,5";"0,087";"45,5";"184";"< 10";"322";"1,2";"45,9";"0";"0,1";"0,2";"-";"-";"0,65";"0,02";"0,07";"-";"-";"0,08";"5,71";"0,42"
"entrées et plats composés";"plats composés";"plats de viande et féculents";"Couscous au mouton";"149";"68,9";"8,31";"12,2";"7,2";"1,38";"10,8";"1,3";"0";"-";"-";"-";"0,81";"31,6";"607";"0,1";"1,24";"3";"23,2";"0,19";"95,4";"187";"-";"322";"1,22";"0";"724";"0,14";"0,4";"-";"-";"5";"0,075";"0,075";"1,7";"0,3";"0,11";"18";"0,5"
"entrées et plats composés";"plats composés";"plats de viande et féculents";"Couscous à la viande ou au poulet, allégé";"90,7";"72,9";"5,9";"11,5";"1,9";"2,1";"9,4";"2";"0";"0,4";"0,75";"0,59";"0,7";"22";"-";"-";"0,78";"2,3";"17";"0,16";"88";"148";"-";"300";"-";"34";"779";"0,04";"0,97";"-";"-";"7";"0,07";"0,07";"2";"0,3";"0,13";"18";"0,04"
"entrées et plats composés";"plats composés";"plats de viande et féculents";"Poêlée de pommes de terre préfrites, lardons ou poulet, et autres, sans légumes verts";"168";"65";"3,2";"16,2";"9,6";"1,7";"14,5";"2,1";"0";"2,9";"3,67";"2,64";"0,6";"26";"465";"0,08";"0,49";"< 20";"20";"0,1";"88";"390";"< 20";"260";"0,45";"< 21";"22,6";"< 0,25";"1,49";"3,13";"-";"3,04";"0,086";"0,056";"1,28";"0,41";"0,15";"23,8";"0,15"
"entrées et plats composés";"plats composés";"plats de viande et féculents";"Couscous royal (avec plusieurs viandes)";"132";"69,2";"7,69";"14";"4,53";"1,57";"12,5";"2,1";"0";"1,54";"2,14";"0,6";"0,88";"25,2";"474";"0,098";"0,93";"5,8";"18,8";"0,21";"72,3";"179";"< 2,58";"345";"1,02";"10,6";"700";"0";"0,4";"-";"-";"1,69";"0,07";"0,09";"1,9";"0,3";"0,15";"17,2";"0,28"
"entrées et plats composés";"plats composés";"plats de viande et féculents";"Couscous au poulet";"130";"66,9";"7,5";"15,6";"3,85";"2,87";"12,8";"1,47";"0";"1,17";"1,61";"0,86";"0,79";"18,4";"674";"-";"0,86";"3";"18,4";"-";"69";"153";"-";"307";"-";"14";"700";"0,01";"0,48";"-";"-";"4,05";"0,08";"0,09";"1,9";"0,3";"0,14";"19,1";"0,13"
"entrées et plats composés";"plats composés";"plats de viande et féculents";"Couscous à la viande";"128";"69,2";"7,59";"12,5";"4,73";"1,97";"-";"2,53";"0";"1,24";"1,54";"0,63";"0,78";"25,2";"474";"0,098";"-";"-";"18,8";"0,21";"-";"179";"< 2,58";"313";"1,02";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande et féculents";"Parmentier de canard";"146";"69,9";"6,82";"8,51";"9,06";"1,96";"-";"1,55";"0";"4,5";"3,56";"0,65";"0,81";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"310";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande et féculents";"Parmentier de canard, cuit";"168";"68,5";"7";"10,5";"10,2";"1,7";"8,4";"1,2";"0";"4,7";"3,89";"1,02";"0,74";"39";"498";"0,07";"0,68";"< 20";"14";"0,06";"74";"290";"< 20";"296";"0,89";"37,7";"-";"< 0,25";"< 0,08";"1,59";"-";"< 0,5";"0,08";"0,071";"1,4";"0,55";"0,11";"45,9";"0,61"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Cassoulet, appertisé";"129";"70,6";"8,06";"9,41";"5,77";"1,06";"7,3";"3,55";"0";"2,07";"2,63";"0,8";"0,97";"45,7";"495";"0,14";"1,23";"6";"34,8";"0,22";"107";"289";"< 10";"388";"0,88";"3,5";"0";"< 0,5";"0,18";"-";"-";"2,94";"0,083";"0,057";"1,25";"0,16";"0,091";"30";"0,12"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Choucroute garnie";"109";"82,4";"5,06";"2,8";"8,06";"0,66";"-";"2,71";"0";"3,22";"3,45";"0,96";"1,39";"27,1";"633";"0,076";"0,83";"17,8";"18";"0,067";"60,6";"97,5";"< 10";"552";"0,84";"0";"0";"0";"0,25";"-";"-";"9,09";"0,14";"0,11";"0,68";"-";"0,02";"10";"-"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Petit salé ou saucisse aux lentilles";"118";"73,5";"8,24";"8,89";"4,87";"1,51";"6,3";"2,83";"0";"1,89";"1,97";"0,6";"0,98";"20";"610";"0,2";"1,8";"2";"19,4";"0,3";"145";"167";"2,8";"384";"1,2";"< 2";"280";"< 0,5";"0,39";"-";"-";"< 0,5";"0,24";"0,075";"1,5";"0,23";"0,14";"22,9";"0,13"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Pot-au-feu";"77,5";"82,9";"10,9";"3,2";"2,02";"1,5";"1,7";"1,5";"0";"0,82";"0,97";"0,05";"0,32";"23,5";"304";"0,15";"1,69";"6";"16,2";"0,069";"-";"189";"< 10";"130";"3,48";"-";"718";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"4,6";"-"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Boeuf aux carottes";"96,6";"78,5";"13,2";"3,3";"3,15";"0,6";"2,7";"1,1";"0";"1,48";"1,18";"0,35";"0,58";"15,9";"425";"< 0,1";"0,9";"3";"11,3";"< 0,1";"95";"119";"3,2";"231";"3,5";"0";"456";"0";"0,4";"-";"-";"2";"0,07";"0,16";"1,77";"0,44";"0,16";"9,5";"0,8"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Potée auvergnate (chou et porc)";"86,4";"82";"6,48";"4,85";"4,1";"1,13";"3,72";"2,1";"0";"1,49";"1,91";"0,54";"0,67";"33";"-";"0,09";"0,79";"2";"13,6";"0,15";"72";"229";"2,4";"278";"0,6";"0";"587";"0";"0,1";"-";"-";"9";"0,17";"0,07";"1,26";"0,31";"0,16";"19,9";"0,2"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Cassoulet au porc, appertisé";"132";"71,1";"8,3";"8,6";"6,3";"1,8";"-";"4";"0";"2,2";"-";"-";"1,1";"-";"474";"-";"-";"-";"-";"-";"-";"293";"-";"500";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Cassoulet au canard ou oie, appertisé";"161";"68,6";"10,5";"10,1";"7,86";"1,09";"-";"3,86";"0";"2,43";"2,61";"0,88";"1,05";"-";"570";"-";"-";"-";"-";"-";"-";"307";"-";"416";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Tomate farcie";"123";"78,5";"5,84";"2";"9,67";"0,88";"1,12";"2,1";"0";"3,24";"4,16";"1,08";"0,7";"18,4";"-";"0,066";"0,87";"4";"12,8";"0,12";"62";"199";"< 2,2";"280";"0,75";"10";"-";"0,1";"1,1";"-";"-";"7";"0,06";"0,06";"0,9";"-";"0,07";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Chou farci";"94,9";"81,2";"5,3";"2";"6,6";"2";"-";"3,13";"0";"-";"-";"-";"0,87";"145";"-";"0,23";"-";"-";"41,4";"0,65";"-";"-";"5,33";"350";"0,8";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Chili con carne";"118";"74,2";"7,13";"13";"3,35";"2,58";"4,6";"3,56";"0";"1,13";"1,39";"0,32";"0,93";"32,8";"631";"0,15";"1,6";"2";"27,3";"0,2";"78,5";"282";"-";"371";"1,2";"< 2";"192";"< 0,5";"0,88";"4,6";"-";"2,25";"0,088";"0,068";"1,25";"< 0,16";"0,15";"44";"0,35"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Moussaka";"147";"76";"5,82";"5,16";"10,8";"3,01";"0,9";"2,84";"0";"3,37";"3,25";"2,27";"0,97";"16";"-";"0,06";"0,62";"5,2";"22";"0,06";"150";"576";"1,4";"393";"0,47";"37";"150";"0,2";"0,46";"-";"-";"3,1";"0,06";"0,11";"1,3";"0,33";"0,09";"10";"0,6"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Navarin d'agneau aux légumes";"109";"73,8";"9,13";"4,12";"5,84";"1,11";"1,73";"1,57";"0";"2,54";"2,18";"0,99";"0,49";"25,2";"-";"0,089";"1,31";"11,7";"17,8";"0,11";"106";"242";"3,2";"171";"1,52";"20,3";"846";"0,037";"0,83";"-";"-";"5,52";"0,1";"0,14";"3,11";"0,39";"0,14";"21,9";"1,19"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Tajine de mouton";"132";"73";"12,8";"4,5";"6,83";"2,4";"2,1";"< 1";"0";"2,73";"3,25";"0,52";"0,99";"5,1";"583";"0,1";"1,6";"2";"14,7";"< 0,1";"102";"211";"1";"394";"3";"4";"700";"< 0,5";"0,71";"-";"-";"< 0,5";"0,07";"0,16";"2,95";"0,23";"0,19";"24";"1,65"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Osso buco";"102";"77,4";"12,5";"3,5";"4,06";"1,1";"2,3";"0,6";"0";"0,8";"2,62";"0,39";"1,47";"13,7";"-";"0,057";"0,6";"3,3";"18,4";"0,066";"97,4";"234";"3,24";"586";"1,26";"0";"481";"0";"0,53";"-";"-";"2,4";"0,083";"0,12";"3,48";"0,25";"0,19";"11";"0,38"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Poulet basquaise";"107";"-";"9,3";"2,5";"6,4";"2";"-";"1,3";"0";"1,7";"-";"-";"0,89";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"355";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Tajine de poulet";"127";"72,7";"7,54";"14,4";"3,7";"6,8";"2,3";"3";"0";"0,4";"2,14";"1";"1,17";"18";"621";"0,06";"0,45";"< 20";"17";"0,13";"82";"220";"< 20";"466";"0,46";"< 21";"152";"< 0,25";"1,27";"7,32";"-";"< 0,5";"0,14";"0,037";"2,3";"0,39";"0,096";"30,2";"0,075"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Chop suey (porc ou poulet)";"78,2";"-";"5";"7,8";"3";"-";"-";"traces";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de viande et légumes/légumineuses";"Légumes farcis (sauf tomate)";"84,6";"80,8";"5,01";"3,6";"5,28";"2,58";"1,02";"1,31";"0";"1,33";"2,61";"1,1";"0,77";"30,2";"-";"0,096";"0,52";"11,5";"15,2";"0,1";"90,2";"185";"2,65";"301";"0,56";"9,58";"93,2";"0,085";"0,55";"-";"-";"4,72";"0,11";"0,13";"1,28";"0,41";"0,11";"22,4";"0,12"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Moules marinières (oignons et vin blanc)";"97,8";"76,5";"10,3";"8,86";"2,24";"1,05";"-";"0,53";"0";"0,99";"0,59";"0,61";"0,69";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"345";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Moules farcies (matière grasse, persillade…), crues";"284";"57,5";"9,56";"4,43";"24,8";"0,3";"-";"1,26";"0";"16,6";"5,57";"0,95";"1,08";"40";"790";"0,11";"2,5";"100";"45";"0,16";"180";"180";"30";"430";"2";"209";"-";"< 0,25";"1,79";"11,4";"-";"< 0,5";"< 0,015";"0,14";"1,09";"0,34";"0,063";"54,2";"19,3"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Gratin ou cassolette de poisson et / ou fruits de mer, à cuire";"108";"80,1";"7,19";"3,13";"7,13";"1,29";"-";"1,07";"0";"4,58";"1,39";"0,53";"1";"58,2";"-";"0,05";"0,41";"-";"13,8";"-";"37,1";"223";"-";"390";"0,55";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Gratin ou cassolette de poisson et / ou fruits de mer, cuit";"117";"78,2";"6,69";"5,28";"7,5";"1,6";"2,3";"0,7";"0";"4,82";"1,81";"0,26";"0,92";"52";"559";"0,03";"0,28";"20";"24";"0,05";"120";"180";"< 20";"366";"0,47";"58,7";"225";"< 0,25";"0,63";"3,6";"-";"< 0,5";"< 0,015";"0,043";"< 0,1";"0,28";"0,022";"19,4";"0,95"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Saumon à l'oseille";"148";"71,2";"8,36";"11";"7,65";"0,58";"-";"0,73";"0";"3,19";"2,33";"1,1";"0,69";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"277";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc à la bordelaise";"172";"67,5";"14,8";"4,3";"10,4";"0,6";"3,7";"1";"0";"2,3";"2,92";"2,88";"1,28";"21,1";"724";"< 1";"1,2";"92";"17,5";"< 1";"162";"317";"4,9";"513";"< 1";"< 2";"-";"0,9";"2,6";"-";"-";"9,7";"< 0,05";"< 0,05";"9,2";"0,18";"< 0,05";"< 5";"2,2"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc à la provençale ou niçoise (sauce tomate)";"66,3";"83,6";"9,31";"0,89";"2,3";"0,89";"-";"2,4";"0";"0,42";"1,14";"0,63";"0,7";"16,1";"506";"-";"< 1";"71";"24,2";"-";"99";"348";"3,8";"280";"-";"< 2";"449";"< 0,2";"1,1";"-";"-";"-";"< 0,05";"0,07";"1,2";"0,25";"< 0,05";"< 5";"1,1"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc à la florentine (sauce aux épinards)";"100";"-";"11,4";"2,9";"4,35";"1,95";"-";"2";"0";"2,75";"-";"-";"0,56";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"232";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc à la marinière (sauce aux oignons, vin blanc, moules)";"80";"-";"11,5";"2,2";"2,8";"-";"-";"traces";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc à la sauce moutarde";"90,8";"-";"9,2";"5,4";"3,6";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc à la parisienne (sauce aux champignons)";"72,5";"84,2";"9,16";"1,15";"3,25";"0,86";"-";"1";"0";"1,56";"0,72";"0,83";"0,55";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"220";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc à l'estragon";"77,2";"-";"8,8";"4,2";"2,8";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc sauce oseille";"104";"78,6";"11,8";"1,47";"5,5";"1,47";"-";"1";"0";"3,31";"1,32";"0,31";"0,88";"40";"572";"0,03";"0,24";"44";"27";"0,04";"130";"260";"< 50";"350";"0,33";"38,8";"0";"< 0,5";"1,1";"3,6";"-";"< 0,5";"0,075";"0,06";"0,8";"0,2";"0,058";"18,8";"1,87"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Saumon farci";"227";"-";"18,8";"0,4";"16,2";"0,4";"-";"2,4";"0";"3,8";"-";"-";"0,65";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Brochette de poisson";"128";"73,9";"18";"0,94";"5,73";"0,73";"0,012";"0,29";"0";"0,89";"3,24";"0,84";"0,48";"25,9";"-";"0,041";"0,65";"67,5";"28,7";"0,049";"196";"342";"22,7";"192";"0,48";"35,8";"59,8";"1,25";"1,06";"-";"-";"5,66";"0,067";"0,063";"3,18";"0,33";"0,25";"12";"2,38"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Brochette de crevettes";"98,1";"76,1";"17,1";"1,05";"2,77";"0,85";"0,2";"0,34";"0";"0,29";"1,59";"0,34";"0,96";"82,3";"-";"0,01";"1,53";"27,1";"23,7";"0,14";"142";"117";"9,14";"384";"0,98";"7,22";"71,5";"0,36";"2,43";"-";"-";"7,66";"0,037";"0,035";"1,73";"0,23";"0,11";"13,2";"0,97"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson en sauce, surgelé";"126";"75";"13,3";"1,67";"7,05";"1,3";"-";"1,25";"0";"2,84";"1,12";"0,2";"0,82";"18,2";"0,9";"0,051";"0,4";"79,5";"19,7";"0,042";"164";"331";"4,58";"327";"0,26";"19";"0";"1,13";"2,31";"-";"-";"0";"0,086";"0,086";"1,77";"0,25";"0,17";"34,5";"1,53"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson cuit (aliment moyen)";"143";"69,4";"23,4";"0";"5,48";"0";;"0";"0";"1,18";"1,78";"1,52";"0,54";"29,3";"117";"0,066";"0,68";"72,8";"29,9";"0,036";"226";"345";"36,3";"215";"0,6";"10,5";"0,84";"3,54";"0,93";;;"0,95";"0,11";"0,12";"5,21";"0,59";"0,33";"18";"3,76"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc, cuit (aliment moyen)";"106";"74,2";"22";"0";"2,06";"0";;"0";"0";"0,42";"0,61";"0,45";"0,88";"29,8";"144";"0,049";"0,37";"67,1";"26,8";"0,024";"189";"293";"33";"350";"0,57";"7,86";"1,5";"1,43";"0,71";;;"0,41";"0,061";"0,091";"2,1";"0,24";"0,21";"15,3";"1,86"
"entrées et plats composés";"plats composés";"plats de poisson sans garniture";"Poisson blanc, de mer, cuit (aliment moyen)";"105";"74,2";"22";"0";"1,9";"0";;"0";"0";"0,35";"0,6";"0,43";"0,96";"27,3";"161";"0,049";"0,37";"71,8";"26,5";"0,014";"188";"291";"34,4";"386";"0,56";"7,52";"1,75";"1,04";"0,71";;;"0,36";"0,061";"0,092";"2,02";"0,22";"0,21";"14";"1,91"
"entrées et plats composés";"plats composés";"plats de poisson et féculents";"Paëlla";"148";"66,9";"7,86";"17,1";"4,9";"1,2";"15,1";"1,85";"0";"1,28";"1,08";"0,55";"0,87";"38,7";"482";"0,11";"0,69";"4";"25,4";"0,13";"90";"148";"< 10";"343";"0,68";"5";"125";"< 0,5";"1,3";"-";"-";"1,95";"0,073";"0,45";"2,6";"0,42";"0,12";"18,8";"1,1"
"entrées et plats composés";"plats composés";"plats de poisson et féculents";"Couscous au poisson";"105";"75,6";"7,5";"14,2";"1,6";"1,7";"12,5";"1,7";"0";"0,2";"0,3";"0,9";"0,84";"24";"-";"0,1";"4,1";"10";"23";"0,2";"89";"192";"-";"337";"0,4";"0,9";"1020";"0,1";"1,2";"-";"-";"7,6";"0,1";"0,1";"-";"0,2";"0,1";"24";"0,5"
"entrées et plats composés";"plats composés";"plats de poisson et féculents";"Gratin de poisson et purée ou brandade aux pommes de terre ou parmentier de poisson";"117";"74,9";"6,39";"8,57";"6,15";"1,62";"6,4";"1,1";"0";"3,68";"1,74";"0,46";"0,81";"46,8";"897";"< 1";"< 1";"20";"17,1";"< 1";"90";"190";"4,7";"323";"< 1";"16";"< 50";"1,1";"1,5";"-";"-";"< 1";"< 0,05";"0,09";"0,32";"0,23";"< 0,05";"< 5";"0,36"
"entrées et plats composés";"plats composés";"plats de poisson et féculents";"Sushi ou Maki aux produits de la mer";"191";"60,4";"7,75";"22,6";"7,6";"4,1";"13";"0,7";"0";"-";"-";"-";"0,51";"8,8";"354";"0,07";"0,17";"< 20";"13";"0,19";"89";"150";"< 20";"202";"0,39";"< 21";"42,1";"0,8";"0,089";"3,38";"-";"1,96";"0,06";"0,028";"1,77";"0,42";"0,22";"14,8";"1,25"
"entrées et plats composés";"plats composés";"plats de légumes/légumineuses";"Terrine ou mousse de légumes";"159";"69";"4,05";"13";"9,56";"2,4";"5,2";"2,55";"0";"3,43";"4,28";"1,43";"1,39";"50,5";"-";"-";"0,78";"6";"24";"-";"132";"232";"-";"524";"0,7";"20";"-";"0,2";"2,11";"-";"-";"2,16";"2,82";"1,34";"3,98";"-";"0,36";"110";"traces"
"entrées et plats composés";"plats composés";"plats de légumes/légumineuses";"Flan de légumes";"195";"70,8";"4,56";"2,7";"18";"1,39";"1,31";"2,1";"0";"10,9";"4,1";"1,01";"1,23";"72";"722";"0,06";"0,75";"< 20";"12";"0,09";"100";"200";"< 20";"491";"0,58";"156";"1790";"< 0,25";"1,36";"44,3";"-";"< 0,5";"0,1";"0,18";"0,7";"0,44";"0,073";"51,4";"0,6"
"entrées et plats composés";"plats composés";"plats de légumes/légumineuses";"Haricots blancs à la sauce tomate, appertisés";"68,6";"78,9";"4,67";"8,83";"0,4";"1,65";"-";"5,5";"0";"0,16";"-";"-";"0,93";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"349";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
